en,0.08799068529607451,0.015801729873586162,0.03210246174318031,0.041583499667332005,0.11726546906187625,0.022288755821689953,0.01996007984031936,0.038090485695276115,0.08349966733200266,0.0026613439787092482,0.013972055888223553,0.04324683965402528,0.024783765801729873,0.06852960745176315,0.07168995342648038,0.02411842980705256,0.001829673985362608,0.06603459747172322,0.06287425149700598,0.08183632734530938,0.031936127744510975,0.009481037924151697,0.01996007984031936,0.0014970059880239522,0.015302727877578177,0.00166333998669328
en,0.07951234690125307,0.023138064662122027,0.03470709699318304,0.03498995841937035,0.11257884762254972,0.02582524821090148,0.03233106101320963,0.0460498401832942,0.07538257007891834,0.0024326082652108734,0.0066189573727830735,0.061154640341696605,0.030945040024891804,0.0709699318303963,0.07577857607558057,0.019460866121686987,0.00045257828189969735,0.06799988685542953,0.05167878256442169,0.07733431391961078,0.02554238678471417,0.012049896755579442,0.01513308630102113,0.0011597318473679744,0.016547393431957685,0.00022628914094984868
en,0.0899929297299579,0.019015860620706395,0.033483532602387005,0.0413030402161181,0.11453837468210167,0.019459071578569694,0.017053069235883202,0.052024524339668435,0.07458607262328124,0.0034401612443675273,0.006025558498570117,0.043339700093918514,0.023447970199339405,0.07201122801093254,0.06820172430167892,0.02537910365860093,0.001044711543534924,0.06811730316684782,0.07120922723003704,0.07813176028618765,0.025062524402984288,0.009676772580015407,0.022930890748498887,0.0015406857106676657,0.01819275455610312,0.0007914481390416091
en,0.08558371416701288,0.018903199002908183,0.043622766929788115,0.04476526796842543,0.11373078520980473,0.018280016618196927,0.02627752388865808,0.04455754050685501,0.06740756127960117,0.001142501038637308,0.0062318238471125885,0.04268799335272123,0.027316161196510178,0.05909846281678438,0.07810552555047777,0.038325716659742416,0.0009347735770668883,0.0783132530120482,0.05754050685500623,0.08142916493560448,0.022746157041960948,0.009243872039883673,0.011632737847943497,0.002596593269630245,0.018176152887411715,0.0013502285002077274
en,0.08415019106163815,0.014736667220468517,0.03281275959461705,0.04887855125436119,0.11520186077421499,0.02678185745140389,0.018923409204186743,0.03033726532646619,0.10206014288087722,0.005515866422993853,0.014703439109486625,0.032380794151852466,0.032596776873234756,0.07473002159827213,0.07471340754278119,0.020551586642299384,0.0007642465525834856,0.06987871739491609,0.04753281275959462,0.07316830038212328,0.027861771058315336,0.014902807775377969,0.020302375809935207,0.0016780196045854793,0.013374314670210998,0.00146203688320319
en,0.0874510535148238,0.01577164522344459,0.035847473429050904,0.037626639318789235,0.11157467835166884,0.02013798247249674,0.03141898191310834,0.04304182982161726,0.0824165578966996,0.002299707874945615,0.005290881969047175,0.0502284169308223,0.023432158617689103,0.08783174839952763,0.0680200758282056,0.02226676611349369,0.0007691590527689726,0.06441512834856113,0.07073155572130027,0.06955839393374355,0.028225806451612902,0.01187923425943191,0.012213313443967928,0.0030999440611597985,0.013604015165641121,0.0008468518863820002
en,0.06746280473724145,0.020618216606736385,0.028832514102860158,0.04229208590373767,0.11889288424108468,0.023323326625540198,0.023356315772110975,0.043116814568007124,0.06488965130472074,0.00036288061227856037,0.004882393692475176,0.05591660343746907,0.021706858443572064,0.07749150529475803,0.0916108600270511,0.0177151717085079,0.00032989146570778214,0.06244845445848316,0.05825883284399433,0.09078613136278164,0.033714907795335335,0.013591528387160623,0.0236202289446772,0.001220598423118794,0.013459571800877512,9.896743971233465e-05
en,0.1027066106366635,0.020604581808323166,0.030771316253219466,0.028783154850661966,0.12453120057837423,0.01929420270209209,0.02417423523564231,0.04098323618453752,0.07166418146491348,0.0022592743210880666,0.005331887397767837,0.05078848673805973,0.03316614703357282,0.07301974605756631,0.07143825403280467,0.0217342189688672,0.0006325968099046587,0.05774705164701098,0.06750711671411143,0.08372870633952374,0.026523880529573902,0.0076815326916994265,0.012019339388188513,0.004834847047128462,0.01708011386742578,0.0009940807012787493
en,0.08310477696824889,0.018996819841496863,0.03245780821456815,0.03716915414514311,0.1229829550234726,0.02892429876663694,0.01945112819908802,0.04600292776497114,0.07073749390048964,0.0016826235466339116,0.003600814389796571,0.048577341791321026,0.025996533795493933,0.07228550756339285,0.07125910719994616,0.02412882165873029,0.001312446366374451,0.06666554491763557,0.057411115411149065,0.08529218757887298,0.03313085763322172,0.013259073547475223,0.01691036664367081,0.0018004071948982854,0.016657973111675724,0.00020191482559606938
en,0.08882966910948256,0.018210082167443926,0.03286697757050855,0.03930712858094604,0.12191872085276483,0.030424161669997778,0.01621141461248057,0.04863424383744171,0.061736620031090386,0.0017765933821896514,0.003775260937153009,0.050410837219631355,0.029535864978902954,0.06884299355984899,0.07417277370641795,0.022651565622918056,0.0008882966910948257,0.059737952476127024,0.05640683988452143,0.0937153009105041,0.04286031534532534,0.00555185431934266,0.017321785476349102,0.0006662225183211193,0.013546524539196091,0.0
